episode,score
0,0.0
1,-1.0
2,2.0
3,-2.0
4,-1.0
5,-1.0
6,-2.0
7,-6.0
8,-3.0
9,-3.0
10,0.0
11,-1.0
12,2.0
13,0.0
14,0.0
15,1.0
16,1.0
17,5.0
18,1.0
19,2.0
20,0.0
21,0.0
22,-2.0
23,-1.0
24,-4.0
25,4.0
26,1.0
27,1.0
28,-2.0
29,0.0
30,0.0
31,0.0
32,-2.0
33,3.0
34,3.0
35,0.0
36,0.0
37,1.0
38,1.0
39,5.0
40,0.0
41,1.0
42,4.0
43,5.0
44,4.0
45,4.0
46,5.0
47,-2.0
48,-2.0
49,3.0
50,2.0
51,2.0
52,4.0
53,5.0
54,0.0
55,6.0
56,2.0
57,2.0
58,0.0
59,2.0
60,7.0
61,3.0
62,2.0
63,5.0
64,2.0
65,3.0
66,5.0
67,3.0
68,3.0
69,4.0
70,-1.0
71,0.0
72,4.0
73,2.0
74,0.0
75,1.0
76,3.0
77,1.0
78,9.0
79,6.0
80,5.0
81,3.0
82,7.0
83,3.0
84,4.0
85,2.0
86,9.0
87,4.0
88,8.0
89,1.0
90,3.0
91,6.0
92,5.0
93,3.0
94,8.0
95,2.0
96,10.0
97,9.0
98,5.0
99,2.0
100,4.0
101,7.0
102,9.0
103,5.0
104,2.0
105,2.0
106,4.0
107,6.0
108,6.0
109,2.0
110,9.0
111,6.0
112,4.0
113,0.0
114,0.0
115,10.0
116,11.0
117,3.0
118,8.0
119,9.0
120,3.0
121,6.0
122,15.0
123,9.0
124,0.0
125,3.0
126,11.0
127,11.0
128,7.0
129,13.0
130,4.0
131,11.0
132,11.0
133,3.0
134,3.0
135,4.0
136,4.0
137,4.0
138,6.0
139,4.0
140,2.0
141,8.0
142,12.0
143,8.0
144,13.0
145,11.0
146,3.0
147,13.0
148,12.0
149,8.0
150,2.0
151,10.0
152,7.0
153,14.0
154,12.0
155,15.0
156,11.0
157,10.0
158,10.0
159,6.0
160,5.0
161,5.0
162,9.0
163,6.0
164,5.0
165,4.0
166,15.0
167,4.0
168,4.0
169,8.0
170,6.0
171,10.0
172,9.0
173,6.0
174,12.0
175,9.0
176,10.0
177,7.0
178,5.0
179,3.0
180,12.0
181,2.0
182,12.0
183,11.0
184,9.0
185,12.0
186,15.0
187,5.0
188,4.0
189,8.0
190,14.0
191,4.0
192,7.0
193,6.0
194,12.0
195,10.0
196,8.0
197,6.0
198,8.0
199,4.0
200,7.0
201,11.0
202,6.0
203,15.0
204,14.0
205,5.0
206,10.0
207,9.0
208,11.0
209,5.0
210,10.0
211,1.0
212,3.0
213,9.0
214,11.0
215,8.0
216,5.0
217,8.0
218,8.0
219,5.0
220,0.0
221,6.0
222,8.0
223,9.0
224,7.0
225,9.0
226,10.0
227,5.0
228,4.0
229,11.0
230,9.0
231,10.0
232,1.0
233,8.0
234,7.0
235,14.0
236,7.0
237,11.0
238,7.0
239,2.0
240,2.0
241,19.0
242,1.0
243,11.0
244,7.0
245,17.0
246,8.0
247,1.0
248,9.0
249,10.0
250,11.0
251,14.0
252,19.0
253,19.0
254,6.0
255,7.0
256,9.0
257,21.0
258,10.0
259,11.0
260,14.0
261,12.0
262,2.0
263,9.0
264,9.0
265,19.0
266,12.0
267,10.0
268,5.0
269,4.0
270,12.0
271,7.0
272,11.0
273,7.0
274,14.0
275,7.0
276,8.0
277,11.0
278,7.0
279,7.0
280,12.0
281,12.0
282,4.0
283,11.0
284,14.0
285,4.0
286,9.0
287,19.0
288,12.0
289,9.0
290,12.0
291,14.0
292,12.0
293,14.0
294,12.0
295,11.0
296,12.0
297,13.0
298,14.0
299,14.0
300,11.0
301,9.0
302,12.0
303,9.0
304,15.0
305,16.0
306,9.0
307,18.0
308,12.0
309,9.0
310,8.0
311,6.0
312,12.0
313,11.0
314,10.0
315,8.0
316,10.0
317,14.0
318,18.0
319,10.0
320,23.0
321,13.0
322,8.0
323,11.0
324,3.0
325,16.0
326,2.0
327,19.0
328,5.0
329,18.0
330,15.0
331,10.0
332,17.0
333,12.0
334,7.0
335,16.0
336,12.0
337,10.0
338,22.0
339,10.0
340,14.0
341,10.0
342,15.0
343,18.0
344,12.0
345,13.0
346,11.0
347,8.0
348,9.0
349,13.0
350,14.0
351,17.0
352,13.0
353,8.0
354,12.0
355,8.0
356,18.0
357,18.0
358,10.0
359,13.0
360,21.0
361,8.0
362,3.0
363,17.0
364,16.0
365,19.0
366,8.0
367,16.0
368,16.0
369,10.0
370,18.0
371,20.0
372,15.0
373,18.0
374,14.0
375,11.0
376,2.0
377,12.0
378,12.0
379,15.0
380,21.0
381,11.0
382,13.0
383,17.0
384,11.0
385,14.0
386,21.0
387,17.0
388,20.0
389,16.0
390,15.0
391,18.0
392,17.0
393,10.0
394,14.0
395,19.0
396,10.0
397,13.0
398,10.0
399,11.0
400,16.0
401,12.0
402,17.0
403,17.0
404,14.0
405,15.0
406,12.0
407,13.0
408,12.0
409,17.0
410,14.0
411,14.0
412,18.0
413,16.0
414,20.0
415,10.0
416,18.0
417,6.0
418,19.0
419,22.0
420,22.0
421,6.0
422,18.0
423,20.0
424,19.0
425,13.0
426,15.0
427,14.0
428,15.0
429,15.0
430,18.0
431,12.0
432,11.0
433,16.0
434,13.0
435,20.0
436,15.0
437,18.0
438,14.0
439,22.0
440,20.0
441,10.0
442,11.0
443,21.0
444,17.0
445,16.0
446,17.0
447,19.0
448,14.0
449,15.0
450,14.0
451,15.0
452,16.0
453,11.0
454,22.0
455,13.0
456,11.0
457,13.0
458,15.0
459,10.0
460,19.0
461,14.0
462,16.0
463,14.0
464,20.0
465,6.0
466,17.0
467,10.0
468,13.0
469,17.0
470,16.0
471,10.0
472,12.0
473,12.0
474,19.0
475,15.0
476,15.0
477,18.0
478,7.0
479,18.0
480,14.0
481,14.0
482,11.0
483,15.0
484,14.0
485,9.0
486,12.0
487,16.0
488,10.0
489,17.0
490,17.0
491,17.0
492,13.0
493,15.0
494,17.0
495,15.0
496,14.0
497,9.0
498,6.0
499,18.0
500,19.0
501,20.0
502,17.0
503,15.0
504,17.0
505,15.0
506,18.0
507,19.0
508,20.0
509,15.0
510,12.0
511,24.0
512,12.0
513,15.0
514,13.0
515,16.0
516,18.0
517,6.0
518,18.0
519,18.0
520,20.0
521,11.0
522,15.0
523,17.0
524,8.0
525,14.0
526,15.0
527,16.0
528,18.0
529,21.0
530,14.0
531,16.0
532,14.0
533,17.0
534,17.0
535,18.0
536,17.0
537,15.0
538,23.0
539,14.0
540,20.0
541,5.0
542,18.0
543,17.0
544,11.0
545,17.0
546,16.0
547,17.0
548,12.0
549,17.0
550,11.0
551,14.0
552,14.0
553,14.0
554,17.0
555,20.0
556,12.0
557,17.0
558,15.0
559,11.0
560,8.0
561,14.0
562,20.0
563,14.0
564,11.0
565,16.0
566,19.0
567,13.0
568,13.0
569,6.0
570,6.0
571,19.0
572,18.0
573,15.0
574,17.0
575,17.0
576,17.0
577,21.0
578,22.0
579,16.0
580,17.0
581,21.0
582,16.0
583,12.0
584,19.0
585,14.0
586,21.0
587,14.0
588,20.0
589,14.0
590,17.0
591,23.0
592,16.0
593,15.0
594,17.0
595,18.0
596,16.0
597,16.0
598,7.0
599,10.0
600,12.0
601,4.0
602,13.0
603,17.0
604,9.0
605,20.0
606,5.0
607,15.0
608,17.0
609,18.0
610,13.0
611,12.0
612,23.0
613,15.0
614,10.0
615,12.0
616,17.0
617,19.0
618,18.0
619,17.0
620,15.0
621,16.0
622,13.0
623,18.0
624,17.0
625,11.0
626,21.0
627,19.0
628,17.0
629,15.0
630,14.0
631,8.0
632,18.0
633,14.0
634,15.0
635,12.0
636,13.0
637,14.0
638,19.0
639,23.0
640,20.0
641,12.0
642,14.0
643,13.0
644,15.0
645,14.0
646,18.0
647,16.0
648,13.0
649,7.0
650,12.0
651,19.0
652,17.0
653,20.0
654,13.0
655,20.0
656,15.0
657,13.0
658,15.0
659,15.0
660,14.0
661,19.0
662,13.0
663,12.0
664,15.0
665,13.0
666,22.0
667,19.0
668,19.0
669,8.0
670,15.0
671,8.0
672,14.0
673,13.0
674,15.0
675,16.0
676,19.0
677,13.0
678,8.0
679,8.0
680,18.0
681,12.0
682,13.0
683,17.0
684,20.0
685,7.0
686,12.0
687,11.0
688,21.0
689,10.0
690,15.0
691,15.0
692,17.0
693,12.0
694,16.0
695,13.0
696,20.0
697,17.0
698,12.0
699,8.0
700,13.0
701,11.0
702,21.0
703,18.0
704,19.0
705,3.0
706,10.0
707,17.0
708,15.0
709,22.0
710,14.0
711,12.0
712,8.0
713,16.0
714,16.0
715,19.0
716,14.0
717,2.0
718,15.0
719,14.0
720,18.0
721,17.0
722,15.0
723,16.0
724,16.0
725,18.0
726,16.0
727,15.0
728,19.0
729,5.0
730,12.0
731,13.0
732,15.0
733,9.0
734,17.0
735,13.0
736,22.0
737,21.0
738,12.0
739,11.0
740,8.0
741,10.0
742,15.0
743,17.0
744,14.0
745,24.0
746,15.0
747,19.0
748,17.0
749,15.0
750,21.0
751,6.0
752,10.0
753,12.0
754,13.0
755,16.0
756,14.0
757,6.0
758,18.0
759,13.0
760,17.0
761,10.0
762,8.0
763,25.0
764,7.0
765,18.0
766,9.0
767,20.0
768,15.0
769,11.0
770,13.0
771,12.0
772,13.0
773,12.0
774,15.0
775,10.0
776,19.0
777,16.0
778,22.0
779,20.0
780,16.0
781,8.0
782,13.0
783,12.0
784,13.0
785,4.0
786,14.0
787,8.0
788,14.0
789,15.0
790,14.0
791,15.0
792,13.0
793,5.0
794,13.0
795,8.0
796,18.0
797,12.0
798,16.0
799,9.0
800,11.0
801,16.0
802,11.0
803,16.0
804,21.0
805,10.0
806,17.0
807,16.0
808,12.0
809,18.0
810,15.0
811,20.0
812,14.0
813,22.0
814,13.0
815,15.0
816,15.0
817,7.0
818,13.0
819,16.0
820,10.0
821,19.0
822,18.0
823,16.0
824,10.0
825,11.0
826,18.0
827,17.0
828,6.0
829,8.0
830,8.0
831,12.0
832,17.0
833,16.0
834,14.0
835,10.0
836,13.0
837,17.0
838,21.0
839,14.0
840,2.0
841,13.0
842,9.0
843,16.0
844,6.0
845,15.0
846,16.0
847,3.0
848,11.0
849,14.0
850,11.0
851,13.0
852,15.0
853,13.0
854,2.0
855,19.0
856,17.0
857,17.0
858,14.0
859,16.0
860,8.0
861,5.0
862,13.0
863,16.0
864,13.0
865,16.0
866,16.0
867,10.0
868,20.0
869,19.0
870,12.0
871,14.0
872,17.0
873,15.0
874,13.0
875,9.0
876,18.0
877,18.0
878,20.0
879,9.0
880,8.0
881,18.0
882,13.0
883,21.0
884,20.0
885,15.0
886,14.0
887,9.0
888,18.0
889,11.0
890,11.0
891,12.0
892,20.0
893,14.0
894,12.0
895,9.0
896,5.0
897,5.0
898,12.0
899,10.0
900,16.0
901,14.0
902,12.0
903,5.0
904,8.0
905,13.0
906,12.0
907,16.0
908,4.0
909,12.0
910,17.0
911,16.0
912,14.0
913,18.0
914,9.0
915,18.0
916,8.0
917,11.0
918,13.0
919,13.0
920,15.0
921,22.0
922,5.0
923,7.0
924,10.0
925,10.0
926,19.0
927,14.0
928,7.0
929,13.0
930,17.0
931,16.0
932,17.0
933,14.0
934,12.0
935,16.0
936,11.0
937,12.0
938,15.0
939,16.0
940,10.0
941,13.0
942,20.0
943,16.0
944,13.0
945,20.0
946,9.0
947,11.0
948,13.0
949,10.0
950,14.0
951,14.0
952,18.0
953,16.0
954,18.0
955,13.0
956,18.0
957,17.0
958,14.0
959,10.0
960,11.0
961,8.0
962,12.0
963,16.0
964,9.0
965,10.0
966,13.0
967,19.0
968,14.0
969,17.0
970,13.0
971,11.0
972,17.0
973,15.0
974,21.0
975,17.0
976,6.0
977,13.0
978,19.0
979,13.0
980,4.0
981,21.0
982,11.0
983,6.0
984,11.0
985,12.0
986,14.0
987,19.0
988,14.0
989,16.0
990,19.0
991,13.0
992,13.0
993,20.0
994,11.0
995,16.0
996,16.0
997,19.0
998,14.0
999,16.0
1000,9.0
1001,15.0
1002,11.0
1003,9.0
1004,11.0
1005,14.0
1006,11.0
1007,11.0
1008,9.0
1009,13.0
1010,16.0
1011,13.0
1012,13.0
1013,6.0
1014,11.0
1015,14.0
1016,14.0
1017,8.0
1018,5.0
1019,17.0
1020,20.0
1021,15.0
1022,19.0
1023,13.0
1024,16.0
1025,3.0
1026,17.0
1027,14.0
1028,12.0
1029,3.0
1030,15.0
1031,16.0
1032,14.0
1033,16.0
1034,14.0
1035,18.0
1036,16.0
1037,18.0
1038,10.0
1039,16.0
1040,16.0
1041,12.0
1042,22.0
1043,11.0
1044,9.0
1045,16.0
1046,15.0
1047,13.0
1048,13.0
1049,11.0
1050,17.0
1051,15.0
1052,12.0
1053,15.0
1054,14.0
1055,8.0
1056,11.0
1057,9.0
1058,6.0
1059,15.0
1060,13.0
1061,12.0
1062,19.0
1063,11.0
1064,7.0
1065,17.0
1066,16.0
1067,16.0
1068,17.0
1069,17.0
1070,7.0
1071,9.0
1072,13.0
1073,15.0
1074,4.0
1075,17.0
1076,13.0
1077,17.0
1078,25.0
1079,14.0
1080,12.0
1081,10.0
1082,8.0
1083,11.0
1084,10.0
1085,19.0
1086,16.0
1087,17.0
1088,15.0
1089,9.0
1090,14.0
1091,16.0
1092,9.0
1093,18.0
1094,16.0
1095,16.0
1096,12.0
1097,21.0
1098,14.0
1099,11.0
1100,19.0
1101,16.0
1102,14.0
1103,6.0
1104,11.0
1105,22.0
1106,16.0
1107,15.0
1108,12.0
1109,15.0
1110,18.0
1111,19.0
1112,14.0
1113,11.0
1114,10.0
1115,12.0
1116,17.0
1117,17.0
1118,14.0
1119,12.0
1120,17.0
1121,11.0
1122,14.0
1123,15.0
1124,15.0
1125,9.0
1126,6.0
1127,17.0
1128,12.0
1129,19.0
1130,19.0
1131,18.0
1132,14.0
1133,12.0
1134,20.0
1135,19.0
1136,21.0
1137,10.0
1138,13.0
1139,14.0
1140,17.0
1141,12.0
1142,18.0
1143,12.0
1144,15.0
1145,16.0
1146,15.0
1147,16.0
1148,17.0
1149,11.0
1150,20.0
1151,12.0
1152,13.0
1153,13.0
1154,15.0
1155,19.0
1156,12.0
1157,18.0
1158,18.0
1159,14.0
1160,12.0
1161,17.0
1162,9.0
1163,12.0
1164,10.0
1165,11.0
1166,13.0
1167,15.0
1168,15.0
1169,16.0
1170,12.0
1171,17.0
1172,24.0
1173,16.0
1174,16.0
1175,11.0
1176,19.0
1177,18.0
1178,16.0
1179,9.0
1180,14.0
1181,11.0
1182,14.0
1183,16.0
1184,14.0
1185,12.0
1186,11.0
1187,5.0
1188,15.0
1189,15.0
1190,15.0
1191,7.0
1192,5.0
1193,16.0
1194,20.0
1195,14.0
1196,6.0
1197,5.0
1198,10.0
1199,14.0
1200,5.0
1201,10.0
1202,11.0
1203,12.0
1204,20.0
1205,9.0
1206,15.0
1207,13.0
1208,15.0
1209,22.0
1210,8.0
1211,14.0
1212,13.0
1213,17.0
1214,9.0
1215,13.0
1216,4.0
1217,17.0
1218,18.0
1219,14.0
1220,12.0
1221,15.0
1222,9.0
1223,16.0
1224,18.0
1225,6.0
1226,10.0
1227,14.0
1228,12.0
1229,15.0
1230,18.0
1231,18.0
1232,13.0
1233,16.0
1234,23.0
1235,12.0
1236,18.0
1237,18.0
1238,8.0
1239,14.0
1240,9.0
1241,15.0
1242,11.0
1243,12.0
1244,13.0
1245,13.0
1246,17.0
1247,19.0
1248,20.0
1249,11.0
1250,12.0
1251,6.0
1252,12.0
1253,11.0
1254,20.0
1255,11.0
1256,15.0
1257,16.0
1258,19.0
1259,8.0
1260,20.0
1261,11.0
1262,17.0
1263,15.0
1264,15.0
1265,11.0
1266,15.0
1267,17.0
1268,13.0
1269,17.0
1270,23.0
1271,11.0
1272,15.0
1273,15.0
1274,19.0
1275,20.0
1276,13.0
1277,12.0
1278,13.0
1279,9.0
1280,13.0
1281,13.0
1282,4.0
1283,19.0
1284,16.0
1285,17.0
1286,13.0
1287,9.0
1288,17.0
1289,4.0
1290,18.0
1291,12.0
1292,15.0
1293,12.0
1294,13.0
1295,9.0
1296,16.0
1297,12.0
1298,15.0
1299,14.0
1300,11.0
1301,18.0
1302,22.0
1303,25.0
1304,17.0
1305,16.0
1306,14.0
1307,21.0
1308,14.0
1309,10.0
1310,13.0
1311,18.0
1312,10.0
1313,17.0
1314,13.0
1315,21.0
1316,18.0
1317,17.0
1318,21.0
1319,21.0
1320,17.0
1321,15.0
1322,13.0
1323,19.0
1324,15.0
1325,17.0
1326,16.0
1327,3.0
1328,15.0
1329,18.0
1330,11.0
1331,16.0
1332,23.0
1333,8.0
1334,18.0
1335,14.0
1336,16.0
1337,14.0
1338,2.0
1339,18.0
1340,18.0
1341,17.0
1342,16.0
1343,17.0
1344,9.0
1345,18.0
1346,14.0
1347,16.0
1348,6.0
1349,13.0
1350,14.0
1351,21.0
1352,17.0
1353,16.0
1354,18.0
1355,17.0
1356,17.0
1357,7.0
1358,13.0
1359,11.0
1360,14.0
1361,15.0
1362,15.0
1363,15.0
1364,14.0
1365,15.0
1366,11.0
1367,9.0
1368,9.0
1369,10.0
1370,18.0
1371,13.0
1372,20.0
1373,11.0
1374,7.0
1375,19.0
1376,16.0
1377,13.0
1378,13.0
1379,14.0
1380,10.0
1381,13.0
1382,16.0
1383,9.0
1384,16.0
1385,16.0
1386,10.0
1387,19.0
1388,7.0
1389,10.0
1390,22.0
1391,12.0
1392,15.0
1393,13.0
1394,15.0
1395,15.0
1396,13.0
1397,21.0
1398,10.0
1399,20.0
1400,17.0
1401,19.0
1402,21.0
1403,17.0
1404,15.0
1405,22.0
1406,16.0
1407,14.0
1408,15.0
1409,13.0
1410,22.0
1411,19.0
1412,16.0
1413,14.0
1414,17.0
1415,14.0
1416,15.0
1417,17.0
1418,14.0
1419,20.0
1420,10.0
1421,17.0
1422,16.0
1423,11.0
1424,16.0
1425,10.0
1426,17.0
1427,14.0
1428,5.0
1429,13.0
1430,10.0
1431,10.0
1432,13.0
1433,10.0
1434,9.0
1435,14.0
1436,14.0
1437,13.0
1438,13.0
1439,17.0
1440,10.0
1441,12.0
1442,9.0
1443,12.0
1444,15.0
1445,14.0
1446,18.0
1447,10.0
1448,18.0
1449,11.0
1450,5.0
1451,15.0
1452,18.0
1453,18.0
1454,18.0
1455,20.0
1456,16.0
1457,18.0
1458,11.0
1459,15.0
1460,15.0
1461,16.0
1462,16.0
1463,13.0
1464,13.0
1465,10.0
1466,12.0
1467,17.0
1468,18.0
1469,8.0
1470,20.0
1471,21.0
1472,12.0
1473,18.0
1474,16.0
1475,15.0
1476,21.0
1477,13.0
1478,9.0
1479,6.0
1480,14.0
1481,6.0
1482,18.0
1483,8.0
1484,17.0
1485,21.0
1486,9.0
1487,3.0
1488,1.0
1489,11.0
1490,7.0
1491,17.0
1492,18.0
1493,14.0
1494,14.0
1495,7.0
1496,9.0
1497,14.0
1498,14.0
1499,5.0
1500,22.0
1501,12.0
1502,12.0
1503,18.0
1504,16.0
1505,23.0
1506,16.0
1507,15.0
1508,10.0
1509,4.0
1510,16.0
1511,19.0
1512,17.0
1513,10.0
1514,18.0
1515,8.0
1516,21.0
1517,16.0
1518,10.0
1519,14.0
1520,8.0
1521,12.0
1522,10.0
1523,15.0
1524,15.0
1525,13.0
1526,14.0
1527,18.0
1528,8.0
1529,16.0
1530,8.0
1531,15.0
1532,15.0
1533,14.0
1534,11.0
1535,17.0
1536,16.0
1537,16.0
1538,8.0
1539,13.0
1540,7.0
1541,22.0
1542,10.0
1543,9.0
1544,19.0
1545,16.0
1546,17.0
1547,11.0
1548,21.0
1549,14.0
1550,18.0
1551,11.0
1552,9.0
1553,17.0
1554,9.0
1555,13.0
1556,12.0
1557,11.0
1558,16.0
1559,12.0
1560,9.0
1561,15.0
1562,13.0
1563,15.0
1564,14.0
1565,6.0
1566,10.0
1567,10.0
1568,10.0
1569,11.0
1570,16.0
1571,15.0
1572,18.0
1573,14.0
1574,13.0
1575,9.0
1576,10.0
1577,17.0
1578,10.0
1579,21.0
1580,9.0
1581,12.0
1582,17.0
1583,1.0
1584,16.0
1585,12.0
1586,13.0
1587,6.0
1588,18.0
1589,21.0
1590,18.0
1591,11.0
1592,12.0
1593,14.0
1594,14.0
1595,4.0
1596,15.0
1597,8.0
1598,17.0
1599,16.0
1600,18.0
1601,10.0
1602,12.0
1603,15.0
1604,8.0
1605,12.0
1606,11.0
1607,17.0
1608,22.0
1609,17.0
1610,16.0
1611,6.0
1612,10.0
1613,16.0
1614,20.0
1615,13.0
1616,8.0
1617,14.0
1618,12.0
1619,15.0
1620,14.0
1621,20.0
1622,15.0
1623,8.0
1624,11.0
1625,10.0
1626,16.0
1627,16.0
1628,11.0
1629,15.0
1630,9.0
1631,18.0
1632,16.0
1633,3.0
1634,4.0
1635,14.0
1636,19.0
1637,12.0
1638,15.0
1639,9.0
1640,16.0
1641,7.0
1642,11.0
1643,18.0
1644,10.0
1645,10.0
1646,13.0
1647,15.0
1648,14.0
1649,12.0
1650,14.0
1651,17.0
1652,12.0
1653,17.0
1654,12.0
1655,17.0
1656,15.0
1657,13.0
1658,13.0
1659,4.0
1660,7.0
1661,14.0
1662,12.0
1663,10.0
1664,8.0
1665,2.0
1666,20.0
1667,19.0
1668,13.0
1669,18.0
1670,11.0
1671,14.0
1672,18.0
1673,15.0
1674,19.0
1675,14.0
1676,7.0
1677,13.0
1678,18.0
1679,17.0
1680,9.0
1681,15.0
1682,18.0
1683,9.0
1684,21.0
1685,12.0
1686,15.0
1687,14.0
1688,8.0
1689,20.0
1690,19.0
1691,15.0
1692,13.0
1693,14.0
1694,10.0
1695,14.0
1696,14.0
1697,18.0
1698,12.0
1699,14.0
1700,16.0
1701,11.0
1702,6.0
1703,19.0
1704,2.0
1705,18.0
1706,16.0
1707,18.0
1708,12.0
1709,11.0
1710,7.0
1711,15.0
1712,9.0
1713,17.0
1714,14.0
1715,22.0
1716,8.0
1717,15.0
1718,9.0
1719,12.0
1720,10.0
1721,13.0
1722,19.0
1723,10.0
1724,10.0
1725,13.0
1726,18.0
1727,10.0
1728,14.0
1729,11.0
1730,20.0
1731,19.0
1732,6.0
1733,8.0
1734,4.0
1735,13.0
1736,14.0
1737,17.0
1738,10.0
1739,11.0
1740,20.0
1741,18.0
1742,16.0
1743,6.0
1744,11.0
1745,10.0
1746,8.0
1747,16.0
1748,15.0
1749,14.0
1750,14.0
1751,19.0
1752,13.0
1753,17.0
1754,13.0
1755,18.0
1756,16.0
1757,12.0
1758,18.0
1759,18.0
1760,15.0
1761,10.0
1762,11.0
1763,13.0
1764,7.0
1765,8.0
1766,16.0
1767,8.0
1768,16.0
1769,9.0
1770,9.0
1771,16.0
1772,10.0
1773,14.0
1774,17.0
1775,8.0
1776,16.0
1777,15.0
1778,11.0
1779,17.0
1780,8.0
1781,16.0
1782,9.0
1783,10.0
1784,8.0
1785,8.0
1786,14.0
1787,12.0
1788,13.0
1789,13.0
1790,9.0
1791,16.0
1792,18.0
1793,9.0
1794,7.0
1795,10.0
1796,4.0
1797,19.0
1798,20.0
1799,10.0
1800,12.0
1801,5.0
1802,10.0
1803,15.0
1804,7.0
1805,4.0
1806,10.0
1807,8.0
1808,14.0
1809,2.0
1810,14.0
1811,11.0
1812,1.0
1813,14.0
1814,14.0
1815,2.0
1816,8.0
1817,12.0
1818,14.0
1819,18.0
1820,13.0
1821,10.0
1822,8.0
1823,14.0
1824,12.0
1825,8.0
1826,19.0
1827,9.0
1828,18.0
1829,15.0
1830,3.0
1831,16.0
1832,17.0
1833,13.0
1834,16.0
1835,15.0
1836,6.0
1837,6.0
1838,22.0
1839,10.0
1840,16.0
1841,10.0
1842,10.0
1843,12.0
1844,14.0
1845,12.0
1846,20.0
1847,6.0
1848,11.0
1849,16.0
1850,9.0
1851,13.0
1852,16.0
1853,15.0
1854,16.0
1855,3.0
1856,9.0
1857,18.0
1858,14.0
1859,9.0
1860,16.0
1861,15.0
1862,13.0
1863,15.0
1864,16.0
1865,12.0
1866,14.0
1867,16.0
1868,13.0
1869,7.0
1870,6.0
1871,11.0
1872,11.0
1873,6.0
1874,13.0
1875,16.0
1876,9.0
1877,20.0
1878,7.0
1879,11.0
1880,13.0
1881,13.0
1882,13.0
1883,16.0
1884,7.0
1885,14.0
1886,13.0
1887,6.0
1888,9.0
1889,13.0
1890,7.0
1891,14.0
1892,15.0
1893,16.0
1894,13.0
1895,9.0
1896,10.0
1897,14.0
1898,11.0
1899,9.0
1900,12.0
1901,18.0
1902,10.0
1903,17.0
1904,15.0
1905,15.0
1906,16.0
1907,16.0
1908,13.0
1909,13.0
1910,1.0
1911,9.0
1912,19.0
1913,11.0
1914,6.0
1915,20.0
1916,12.0
1917,13.0
1918,11.0
1919,10.0
1920,6.0
1921,13.0
1922,21.0
1923,18.0
1924,12.0
1925,15.0
1926,26.0
1927,15.0
1928,20.0
1929,12.0
1930,16.0
1931,16.0
1932,19.0
1933,11.0
1934,1.0
1935,19.0
1936,22.0
1937,16.0
1938,11.0
1939,9.0
1940,8.0
1941,12.0
1942,16.0
1943,11.0
1944,14.0
1945,7.0
1946,6.0
1947,9.0
1948,13.0
1949,14.0
1950,17.0
1951,11.0
1952,12.0
1953,6.0
1954,17.0
1955,11.0
1956,12.0
1957,11.0
1958,10.0
1959,15.0
1960,12.0
1961,10.0
1962,17.0
1963,9.0
1964,14.0
1965,3.0
1966,13.0
1967,14.0
1968,11.0
1969,14.0
1970,17.0
1971,17.0
1972,21.0
1973,12.0
1974,15.0
1975,17.0
1976,6.0
1977,5.0
1978,12.0
1979,18.0
1980,11.0
1981,15.0
1982,13.0
1983,14.0
1984,9.0
1985,21.0
1986,8.0
1987,18.0
1988,10.0
1989,9.0
1990,15.0
1991,8.0
1992,14.0
1993,15.0
1994,5.0
1995,12.0
1996,11.0
1997,15.0
1998,8.0
1999,11.0
